"","Player","Team","Season","Position","Base Salary","Guaranteed Compensation","Date"
"","Aaron Long","NYRB","2017","D","$65,000","$65,000","2017-04-15"
"","Aaron Long","NYRB","2017","D","$65,000","$65,000","2017-09-15"
"","Alphonso Davies","VAN","2017","M","$65,000","$65,000","2017-04-15"
"","Alphonso Davies","VAN","2017","M","$65,000","$65,000","2017-09-15"
"","Charles Eloundou","COL","2015","F","$60,000","$65,000","2015-07-15"
"","Charles Eloundou","COL","2015","F","$60,000","$65,000","2015-09-15"
"","Joshua Smith","NER","2017","D","$65,000","$65,000","2017-09-15"
"","José Adolfo Valencia","POR","2013","F","$50,000","$65,000","2013-05-01"
"","José Adolfo Valencia","POR","2013","F","$50,000","$65,000","2013-08-01"
"","José Adolfo Valencia","POR","2013","F","$50,000","$65,000","2013-09-15"
"","Marcus Hahnemann","SEA","2014","GK","$65,000","$65,000","2014-04-01"
"","Marcus Hahnemann","SEA","2014","GK","$65,000","$65,000","2014-09-15"
"","Calle Brown","HOU","2017","GK","$65,000","$65,000","2017-04-15"
"","Calle Brown","HOU","2017","GK","$65,000","$65,000","2017-09-15"
"","Nicolás Mezquida","VAN","2014","M","$65,000","$65,000","2014-04-01"
"","Nicolás Mezquida","VAN","2014","M","$65,000","$65,000","2014-09-15"
"","Trey Muse","SEA","2019","GK","$56,250","$65,000","2019-06-01"
"","Trey Muse","SEA","2019","GK","$56,250","$65,000","2019-09-13"
"","Ryan Miller","POR","2013","D","$60,000","$65,000","2013-05-01"
"","Ryan Miller","POR","2013","D","$60,000","$65,000","2013-08-01"
"","Ryan Miller","POR","2013","D","$60,000","$65,000","2013-09-15"
"","Romario Williams","ATL","2017","F","$65,000","$65,000","2017-04-15"
"","Romario Williams","ATL","2017","F","$65,000","$65,000","2017-09-15"
"","Zach Scott","SEA","2015","D","$65,000","$65,000","2015-07-15"
"","Zach Scott","SEA","2015","D","$65,000","$65,000","2015-09-15"
"","Patrick Doody","CHI","2017","D","$65,000","$65,000","2017-04-15"
"","Patrick Doody","CHI","2017","D","$65,000","$65,000","2017-09-15"
"","Mehdi Ballouchy","VAN","2014","M","$65,000","$65,000","2014-04-01"
"","Mehdi Ballouchy","VAN","2014","M","$65,000","$65,000","2014-09-15"
"","Tim Melia","CHV","2013","GK","$60,000","$65,000","2013-05-01"
"","Tim Melia","CHV","2013","GK","$60,000","$65,000","2013-08-01"
"","Tim Melia","CHV","2013","GK","$60,000","$65,000","2013-09-15"
"","Dominique Badji","COL","2017","F","$65,000","$65,000","2017-04-15"
"","Dominique Badji","COL","2017","F","$65,000","$65,000","2017-09-15"
"","Brett Levis","VAN","2016","D","$62,500","$65,000","2016-09-15"
"","Chris Konopka","POR","2016","GK","$62,500","$65,000","2016-09-15"
"","Richard Sánchez","CHI","2017","M","$65,000","$65,000","2017-09-15"
"","Connor Lade","NYRB","2015","D","$60,638","$64,891","2015-07-15"
"","Connor Lade","NYRB","2015","D","$60,638","$64,891","2015-09-15"
"","Oscar Sorto","LAG","2016","D","$63,000","$64,875","2016-05-15"
"","Oscar Sorto","LAG","2016","D","$63,000","$64,875","2016-09-15"
"","Nicholas Slonina","CHI","2020","D","$63,547","$64,797","2020-12-01"
"","Tommy Meyer","LAG","2014","D","$50,848","$64,598","2014-04-01"
"","Tommy Meyer","LAG","2014","D","$50,848","$64,598","2014-09-15"
"","Mark McKenzie","PHI","2018","D","$54,500","$64,500","2018-05-01"
"","Mark McKenzie","PHI","2018","D","$54,500","$64,500","2018-09-15"
"","Marco Farfan","POR","2018","D","$64,500","$64,500","2018-05-01"
"","Marco Farfan","POR","2018","D","$64,500","$64,500","2018-09-15"
"","Kianz Froese","VAN","2015","M","$60,000","$64,500","2015-07-15"
"","Kianz Froese","VAN","2015","M","$60,000","$64,500","2015-09-15"
"","Matt Hedges","FCD","2013","D","$49,500","$64,500","2013-05-01"
"","Matt Hedges","FCD","2013","D","$49,500","$64,500","2013-08-01"
"","Matt Hedges","FCD","2013","D","$49,500","$64,500","2013-09-15"
"","Bright Dike","TOR","2015","F","$60,638","$64,388","2015-07-15"
"","Christian Hernandez","PHI","2013","M","$62,500","$64,375","2013-05-01"
"","Christian Hernandez","PHI","2013","M","$62,500","$64,375","2013-08-01"
"","Christian Hernandez","PHI","2013","M","$62,500","$64,375","2013-09-15"
"","Bill Tuiloma","POR","2017","D","$53,004","$64,254","2017-09-15"
"","Andre Reynolds","CHI","2019","D","$56,250","$64,250","2019-06-01"
"","Andre Reynolds","CHI","2019","D","$56,250","$64,250","2019-09-13"
"","Jacob Akanyirige","SJE","2019","D","$62,225","$64,225","2019-09-13"
"","Jacob Akanyirige","SJE","2019","D","$62,225","$64,225","2019-06-01"
"","Pecka","RSL","2015","M","$60,000","$64,167","2015-07-15"
"","Pecka","RSL","2015","M","$60,000","$64,167","2015-09-15"
"","Danny Garcia","FCD","2013","M","$48,000","$64,000","2013-08-01"
"","Danny Garcia","FCD","2013","M","$48,000","$64,000","2013-09-15"
"","Andy Thoma","POR","2016","D","$62,500","$64,000","2016-05-15"
"","Andy Thoma","POR","2016","D","$62,500","$64,000","2016-09-15"
"","Jérémy Gagnon-Laparé","MTL","2015","M","$60,000","$64,000","2015-07-15"
"","Jérémy Gagnon-Laparé","MTL","2015","M","$60,000","$64,000","2015-09-15"
"","Keegan Rosenberry","PHI","2016","D","$62,500","$63,750","2016-05-15"
"","Bright Dike","TOR","2014","F","$60,638","$63,575","2014-04-01"
"","Bright Dike","TOR","2014","F","$60,638","$63,575","2014-09-15"
"","Nkosi Burgess","FCD","2020","D","$63,547","$63,547","2020-12-01"
"","Patrick Metcalfe","VAN","2020","M","$63,547","$63,547","2020-12-01"
"","Augustine Williams","LAG","2021","F","$63,547","$63,547","2021-09-30"
"","Jack Skahan","SJE","2020","M","$63,547","$63,547","2020-12-01"
"","Sam Gleadle","MIN","2020","D","$63,547","$63,547","2020-12-01"
"","Álvaro Quezada","LAFC","2021","D","$63,547","$63,547","2021-09-30"
"","Felipe Valencia","MIA","2021","M","$63,547","$63,547","2021-04-15"
"","Felipe Valencia","MIA","2021","F","$63,547","$63,547","2021-09-30"
"","Ian Fray","MIA","2021","D","$63,547","$63,547","2021-04-15"
"","Ian Fray","MIA","2021","D","$63,547","$63,547","2021-09-30"
"","Kamal Miller","ORL","2020","D","$63,547","$63,547","2020-12-01"
"","Jackson Conway","ATL","2020","F","$63,547","$63,547","2020-12-01"
"","Jackson Conway","ATL","2021","F","$63,547","$63,547","2021-04-15"
"","Jackson Conway","ATL","2021","F","$63,547","$63,547","2021-09-30"
"","Luis Barraza","NYC","2020","GK","$63,547","$63,547","2020-12-01"
"","Georges Mukumbilwa","VAN","2020","M","$63,547","$63,547","2020-12-01"
"","Sean Nealis","NYRB","2020","D","$63,547","$63,547","2020-12-01"
"","Frederik Kleemann","ATX","2021","D","$63,547","$63,547","2021-04-15"
"","Frederik Kleemann","ATX","2021","D","$63,547","$63,547","2021-09-30"
"","Hassani Dotson","MIN","2020","M","$63,547","$63,547","2020-12-01"
"","Derek Dodson","ORL","2021","F","$63,547","$63,547","2021-09-30"
"","Jeremiah Gutjahr","CHI","2020","D","$63,547","$63,547","2020-12-01"
"","Adam Armour","CLT","2021","D","$63,547","$63,547","2021-09-30"
"","Abdoulaye Cissoko","SEA","2021","D","$63,547","$63,547","2021-09-30"
"","Anthony Marcucci","NYRB","2021","GK","$63,547","$63,547","2021-09-30"
"","George Asomani","SJE","2021","M","$63,547","$63,547","2021-09-30"
"","Theo Bair","VAN","2020","F","$63,547","$63,547","2020-12-01"
"","Jared Stroud","NYRB","2020","M","$63,547","$63,547","2020-12-01"
"","Ifunanyachi Achara","TOR","2020","M","$63,547","$63,547","2020-12-01"
"","Nicholas Hinds","NSH","2021","D","$63,547","$63,547","2021-04-15"
"","Nicholas Hinds","NSH","2021","D","$63,547","$63,547","2021-09-30"
"","Maciel","NER","2021","M","$63,547","$63,547","2021-04-15"
"","Maciel","NER","2021","M","$63,547","$63,547","2021-09-30"
"","Alistair Johnston","NSH","2020","M","$63,547","$63,547","2020-12-01"
"","Blake Bodily","POR","2020","M","$63,547","$63,547","2020-12-01"
"","Joshua Penn","MIA","2021","M","$63,547","$63,547","2021-04-15"
"","Joshua Penn","MIA","2021","M","$63,547","$63,547","2021-09-30"
"","Kyle Adams","HOU","2020","D","$63,547","$63,547","2020-12-01"
"","Phillip Ejimadu","LAFC","2020","GK","$63,547","$63,547","2020-12-01"
"","Thomas Judge","NSH","2021","D","$63,547","$63,547","2021-09-30"
"","Vuk Latinovich","NYC","2021","M","$63,547","$63,547","2021-04-15"
"","Vuk Latinovich","NYC","2021","D","$63,547","$63,547","2021-09-30"
"","Alan Winn","NSH","2020","F","$63,547","$63,547","2020-12-01"
"","Avionne Flanagan","CIN","2021","D","$63,547","$63,547","2021-04-15"
"","Avionne Flanagan","CIN","2021","D","$63,547","$63,547","2021-09-30"
"","Elliot Panicco","NSH","2020","GK","$63,547","$63,547","2020-12-01"
"","Rey Ortiz","CIN","2020","M","$63,547","$63,547","2020-12-01"
"","Jorge Gonzalez Asensi","POR","2021","M","$63,547","$63,547","2021-04-15"
"","Jorge Gonzalez Asensi","POR","2021","M","$63,547","$63,547","2021-09-30"
"","Kalil ElMedkhar","FCD","2021","M","$63,547","$63,547","2021-04-15"
"","Kalil ElMedkhar","FCD","2021","D","$63,547","$63,547","2021-09-30"
"","Josh Bauer","ATL","2021","D","$63,547","$63,547","2021-04-15"
"","Josh Bauer","ATL","2021","D","$63,547","$63,547","2021-09-30"
"","Luke Haakenson","NSH","2020","M","$63,547","$63,547","2020-12-01"
"","Tanner Dieterich","NSH","2020","M","$63,547","$63,547","2020-12-01"
"","Justin McMaster","MIN","2021","F","$63,547","$63,547","2021-09-30"
"","Will Pulisic","ATX","2021","GK","$63,547","$63,547","2021-04-15"
"","Will Pulisic","ATX","2021","GK","$63,547","$63,547","2021-09-30"
"","Daniel Crisostomo","LAFC","2021","M","$63,547","$63,547","2021-09-30"
"","Edward Kizza","NER","2021","F","$63,547","$63,547","2021-04-15"
"","Edward Kizza","NER","2021","F","$63,547","$63,547","2021-09-30"
"","Patrick Seagrist","MIA","2021","D","$63,547","$63,547","2021-04-15"
"","Patrick Seagrist","MIA","2021","D","$63,547","$63,547","2021-09-30"
"","Bryce Washington","ATL","2021","D","$63,547","$63,547","2021-09-30"
"","Ian Hoffman","HOU","2021","M","$63,547","$63,547","2021-04-15"
"","Ian Hoffman","HOU","2021","D","$63,547","$63,547","2021-09-30"
"","Thomas Hasal","VAN","2020","GK","$63,547","$63,547","2020-12-01"
"","Marcelo Palomino","HOU","2020","F","$63,547","$63,547","2020-12-01"
"","Joey Dezart","ORL","2020","M","$63,547","$63,547","2020-12-01"
"","Abraham Rodriguez","COL","2020","GK","$63,547","$63,547","2020-12-01"
"","Abraham Rodriguez","COL","2021","GK","$63,547","$63,547","2021-04-15"
"","Abraham Rodriguez","COL","2021","GK","$63,547","$63,547","2021-09-30"
"","Justin Haak","NYC","2020","M","$63,547","$63,547","2020-12-01"
"","Edison Azcona","MIA","2021","M","$63,547","$63,547","2021-04-15"
"","Edison Azcona","MIA","2021","M","$63,547","$63,547","2021-09-30"
"","Jordan Bender","ORL","2020","M","$63,547","$63,547","2020-12-01"
"","Jordan Bender","ORL","2021","M","$63,547","$63,547","2021-04-15"
"","Jordan Bender","ORL","2021","M","$63,547","$63,547","2021-09-30"
"","Jonathan Bell","NER","2021","D","$63,547","$63,547","2021-04-15"
"","Jonathan Bell","NER","2021","D","$63,547","$63,547","2021-09-30"
"","Tah Brian Anunga","NSH","2020","M","$63,547","$63,547","2020-12-01"
"","Efrain Morales","ATL","2021","D","$63,547","$63,547","2021-04-15"
"","Efrain Morales","ATL","2021","D","$63,547","$63,547","2021-09-30"
"","Brooks Thompson","SKC","2021","GK","$63,547","$63,547","2021-04-15"
"","Brooks Thompson","SKC","2021","GK","$63,547","$63,547","2021-09-30"
"","Rio Hope-Gund","ORL","2021","D","$63,547","$63,547","2021-04-15"
"","Rio Hope-Gund","ORL","2021","D","$63,547","$63,547","2021-09-30"
"","Laurence Wyke","ATL","2020","M","$63,547","$63,547","2020-12-01"
"","Miguel Berry","CLB","2020","F","$63,547","$63,547","2020-12-01"
"","Isaac Boehmer","VAN","2020","GK","$63,547","$63,547","2020-12-01"
"","Sami Guediri","MIA","2021","D","$63,547","$63,547","2021-09-30"
"","Gedion Zelalem","NYC","2020","M","$63,547","$63,547","2020-12-01"
"","Thomas Williamson","SJE","2021","F","$63,547","$63,547","2021-09-30"
"","Michee Ngalina","PHI","2020","F","$63,547","$63,547","2020-12-01"
"","Denso Ulysse","MIA","2020","D","$63,547","$63,547","2020-12-01"
"","Sam Junqua","HOU","2020","D","$63,547","$63,547","2020-12-01"
"","Tommy McCabe","CIN","2020","M","$63,547","$63,547","2020-12-01"
"","Edwin Munjoma","FCD","2020","D","$63,547","$63,547","2020-12-01"
"","Robert Castellanos","NSH","2021","M","$63,547","$63,547","2021-04-15"
"","Robert Castellanos","NSH","2021","D","$63,547","$63,547","2021-09-30"
"","Chris Lema","NYRB","2020","M","$63,547","$63,547","2020-12-01"
"","Kai Koreniuk","LAG","2020","M","$63,547","$63,547","2020-12-01"
"","Aedan Stanley","ATX","2021","D","$63,547","$63,547","2021-04-15"
"","Aedan Stanley","ATX","2021","D","$63,547","$63,547","2021-09-30"
"","Zac McGraw","POR","2020","D","$63,547","$63,547","2020-12-01"
"","D.J. Taylor","MIN","2021","D","$63,547","$63,547","2021-04-15"
"","D.J. Taylor","MIN","2021","M","$63,547","$63,547","2021-09-30"
"","Chase Gasper","MIN","2020","D","$63,547","$63,547","2020-12-01"
"","Kaveh Rad","SKC","2021","D","$63,547","$63,547","2021-09-30"
"","Will Vint","COL","2020","D","$63,547","$63,547","2020-12-01"
"","Will Vint","COL","2021","D","$63,547","$63,547","2021-04-15"
"","Will Vint","COL","2021","D","$63,547","$63,547","2021-09-30"
"","Collin Verfurth","NER","2020","D","$63,547","$63,547","2020-12-01"
"","Kevin Silva","TOR","2020","GK","$63,547","$63,547","2020-12-01"
"","Damian Rivera","NER","2020","M","$63,547","$63,547","2020-12-01"
"","Damian Rivera","NER","2021","M","$63,547","$63,547","2021-04-15"
"","Damian Rivera","NER","2021","M","$63,547","$63,547","2021-09-30"
"","Carlos Harvey","LAG","2020","D","$63,547","$63,547","2020-12-01"
"","Jairo Quinteros","MIA","2020","D","$63,547","$63,547","2020-12-01"
"","Erik McCue","HOU","2020","D","$63,547","$63,547","2020-12-01"
"","Raul Aguilera Jr.","ORL","2021","M","$63,547","$63,547","2021-04-15"
"","Raul Aguilera Jr.","ORL","2021","M","$63,547","$63,547","2021-09-30"
"","Sebastian Breza","MTL","2021","GK","$63,547","$63,547","2021-04-15"
"","Sebastian Breza","MTL","2021","GK","$63,547","$63,547","2021-09-30"
"","Parker Siegfried","SKC","2021","GK","$63,547","$63,547","2021-04-15"
"","Amar Sejdic","MTL","2020","M","$63,547","$63,547","2020-12-01"
"","Noah Billingsley","MIN","2020","D","$63,547","$63,547","2020-12-01"
"","Oliver Larraz","COL","2021","M","$63,547","$63,547","2021-04-15"
"","Oliver Larraz","COL","2021","M","$63,547","$63,547","2021-09-30"
"","Irakoze Donasiyano","NSH","2021","M","$63,547","$63,547","2021-09-30"
"","Diedie Traore","LAG","2020","D","$63,547","$63,547","2020-12-01"
"","Javain Brown","VAN","2021","D","$63,547","$63,547","2021-04-15"
"","Javain Brown","VAN","2021","D","$63,547","$63,547","2021-09-30"
"","Zico Bailey","CIN","2020","D","$63,547","$63,547","2020-12-01"
"","Felipe Hernandez","SKC","2020","M","$63,547","$63,547","2020-12-01"
"","Tor Saunders","NSH","2021","GK","$63,547","$63,547","2021-09-30"
"","Nabilai Kibunguchy","MIN","2021","F","$63,547","$63,547","2021-09-30"
"","David Egbo","VAN","2021","F","$63,547","$63,547","2021-04-15"
"","David Egbo","VAN","2021","F","$63,547","$63,547","2021-09-30"
"","Nico Lemoine","HOU","2020","F","$63,547","$63,547","2020-12-01"
"","Douglas Martínez","RSL","2020","F","$63,547","$63,547","2020-12-01"
"","Daniel Aguirre","LAG","2021","M","$63,547","$63,547","2021-09-30"
"","Machop Chol","ATL","2021","M","$63,547","$63,547","2021-04-15"
"","Machop Chol","ATL","2021","M","$63,547","$63,547","2021-09-30"
"","Jake Davis","SKC","2021","M","$63,547","$63,547","2021-09-30"
"","Michael Fucito","SJE","2015","M","$60,638","$63,528","2015-07-15"
"","Michael Fucito","SJE","2015","M","$60,638","$63,528","2015-09-15"
"","Victor Mansaray","SEA","2015","F","$60,000","$63,500","2015-07-15"
"","Richard Sánchez","FCD","2013","GK","$46,500","$63,500","2013-05-01"
"","Richard Sánchez","FCD","2013","GK","$46,500","$63,500","2013-08-01"
"","Richard Sánchez","FCD","2013","GK","$46,500","$63,500","2013-09-15"
"","Aaron Maund","RSL","2015","D","$60,000","$63,450","2015-07-15"
"","Aaron Maund","RSL","2015","D","$60,000","$63,450","2015-09-15"
"","Romain Gall","CLB","2015","M","$60,000","$63,420","2015-07-15"
"","Romain Gall","CLB","2015","M","$60,000","$63,420","2015-09-15"
"","Jake Gleeson","POR","2013","GK","$60,000","$63,264","2013-05-01"
"","Jake Gleeson","POR","2013","GK","$60,000","$63,264","2013-08-01"
"","Jake Gleeson","POR","2013","GK","$60,000","$63,264","2013-09-15"
"","Brandon Bye","NER","2019","D","$59,950","$63,245","2019-06-01"
"","Brandon Bye","NER","2019","D","$59,950","$63,245","2019-09-13"
"","Ben Mines","NYRB","2019","M","$57,229","$63,243","2019-09-13"
"","Ben Mines","NYRB","2019","M","$57,229","$63,243","2019-06-01"
"","Aaron Kovar","SEA","2016","M","$63,000","$63,200","2016-05-15"
"","Aaron Kovar","SEA","2016","M","$63,000","$63,200","2016-09-15"
"","Kevin Ellis","SKC","2015","D","$60,000","$63,150","2015-07-15"
"","Kevin Ellis","SKC","2015","D","$60,000","$63,150","2015-09-15"
"","Brian Perk","LAG","2014","GK","$60,000","$63,125","2014-04-01"
"","Brian Perk","LAG","2014","GK","$60,000","$63,125","2014-09-15"
"","Pablo Álvarez","NYC","2015","M","$60,000","$63,045","2015-07-15"
"","Pablo Álvarez","NYC","2015","M","$60,000","$63,045","2015-09-15"
"","Kwadwo Poku","NYC","2015","M","$60,000","$63,045","2015-07-15"
"","Kwadwo Poku","NYC","2015","M","$60,000","$63,045","2015-09-15"
"","Miguel Aguilar","DCU","2016","M","$63,000","$63,000","2016-05-15"
"","Miguel Aguilar","DCU","2016","M","$63,000","$63,000","2016-09-15"
"","Michael Seaton","DCU","2015","F","$60,000","$63,000","2015-07-15"
"","Michael Seaton","POR","2015","F","$60,000","$63,000","2015-09-15"
"","Bradford Jamieson","LAG","2016","F","$63,000","$63,000","2016-05-15"
"","Bradford Jamieson","LAG","2016","F","$63,000","$63,000","2016-09-15"
"","Maxim Tissot","MTL","2016","M","$63,000","$63,000","2016-05-15"
"","Alec Kann","SKC","2016","GK","$63,000","$63,000","2016-05-15"
"","Alec Kann","SKC","2016","GK","$63,000","$63,000","2016-09-15"
"","Leo Fernandes","PHI","2016","M","$63,000","$63,000","2016-05-15"
"","Leo Fernandes","PHI","2016","M","$63,000","$63,000","2016-09-15"
"","Dylan Remick","SEA","2016","D","$63,000","$63,000","2016-05-15"
"","Dylan Remick","SEA","2016","D","$63,000","$63,000","2016-09-15"
"","Daniel Lovitz","TOR","2016","M","$63,000","$63,000","2016-05-15"
"","Daniel Lovitz","TOR","2016","M","$63,000","$63,000","2016-09-15"
"","Bryan Meredith","SJE","2016","GK","$63,000","$63,000","2016-05-15"
"","Bryan Meredith","SJE","2016","GK","$63,000","$63,000","2016-09-15"
"","Dave Romney","LAG","2016","D","$63,000","$63,000","2016-05-15"
"","Dave Romney","LAG","2016","D","$63,000","$63,000","2016-09-15"
"","RJ Allen","NYC","2016","D","$63,000","$63,000","2016-05-15"
"","RJ Allen","NYC","2016","D","$63,000","$63,000","2016-09-15"
"","Jimmy Medranda","SKC","2016","M","$63,000","$63,000","2016-05-15"
"","Jimmy Medranda","SKC","2016","D","$63,000","$63,000","2016-09-15"
"","Nick Hagglund","TOR","2016","D","$63,000","$63,000","2016-05-15"
"","Nick Hagglund","TOR","2016","D","$63,000","$63,000","2016-09-15"
"","Donald Smith","NER","2016","M","$63,000","$63,000","2016-05-15"
"","Donald Smith","NER","2016","M","$63,000","$63,000","2016-09-15"
"","Mark Sherrod","SJE","2016","F","$63,000","$63,000","2016-05-15"
"","Mark Sherrod","SJE","2016","F","$63,000","$63,000","2016-09-15"
"","Marco Carducci","VAN","2016","GK","$63,000","$63,000","2016-05-15"
"","Marco Carducci","VAN","2016","GK","$63,000","$63,000","2016-09-15"
"","Quillan Roberts","TOR","2016","GK","$63,000","$63,000","2016-05-15"
"","Quillan Roberts","TOR","2016","GK","$63,000","$63,000","2016-09-15"
"","Richie Marquez","PHI","2016","D","$63,000","$63,000","2016-05-15"
"","Tyler Turner","ORL","2016","D","$63,000","$63,000","2016-05-15"
"","Tyler Turner","ORL","2016","D","$63,000","$63,000","2016-09-15"
